sample,min,max
6024172,-0.385284,0.669952
6027368,-0.144226,0.191742
6030562,-0.042511,0.046387
6033758,-0.060791,0.071899
6036952,-0.787292,0.787567
6040148,-0.839905,0.838776
6043342,-0.781677,0.792511
6046538,-0.788666,0.822815
6049732,-0.776794,0.762848
6052928,-0.797241,0.821014
6056122,-0.835144,0.829346
6059318,-0.699768,0.780640
6062512,-0.606995,0.599396
6065708,-0.279144,0.487793
6068902,-0.618378,0.805847
6072098,-0.822083,0.831879
6075292,-0.310516,0.403290
6078488,-0.749268,0.786865
6081682,-0.666260,0.764862
6084878,-0.736938,0.774872
6088072,-0.759552,0.769196
6091268,-0.789764,0.807831
6094462,-0.791321,0.802338
6097658,-0.646027,0.753357
6100852,-0.753510,0.790497
6104048,-0.096313,0.080383
6107242,-0.044983,0.047058
6110438,-0.038330,0.041290
6113632,-0.709564,0.771240
6116828,-0.852753,0.886871
6120022,-0.816925,0.803345
6123218,-0.591125,0.631531
6126412,-0.601349,0.688141
6129608,-0.815460,0.808441
6132802,-0.791107,0.809479
6135998,-0.822845,0.815247
6139192,-0.527283,0.622833
6142388,-0.274994,0.203125
6145582,-0.778046,0.686951
6148778,-0.487030,0.677032
6151972,-0.800140,0.800690
6155168,-0.407623,0.543213
6158362,-0.377014,0.677032
6161558,-0.748749,0.763947
6164752,-0.767731,0.767303
6167948,-0.661926,0.773376
6171142,-0.600311,0.761719
6174338,-0.782257,0.813171
6177532,-0.489349,0.774384
6180728,-0.633331,0.770233
6183922,-0.388123,0.475677
6187118,-0.456085,0.498016
6190312,-0.069855,0.061432
6193508,-0.046112,0.048798
6196702,-0.185944,0.066376
6199898,-0.811676,0.838806
6203092,-0.827789,0.807434
6206288,-0.803162,0.825256
6209482,-0.334351,0.449097
6212678,-0.784698,0.795898
6215872,-0.163605,0.155518
6219068,-0.815918,0.817291
6222262,-0.504456,0.513428
6225458,-0.439331,0.407867
6228652,-0.065826,0.069366
6231848,-0.029114,0.032654
6235042,-0.037018,0.065094
6238238,-0.808502,0.831635
6241432,-0.716644,0.786194
6244628,-0.863525,0.882477
6247822,-0.819244,0.846680
6251018,-0.412689,0.727631
6254212,-0.767914,0.793457
6257408,-0.785919,0.841370
6260602,-0.762421,0.768402
6263798,-0.794403,0.762665
6266992,-0.724670,0.844452
6270188,-0.738068,0.798492
6273382,-0.614410,0.745056
6276578,-0.788422,0.824921
6279772,-0.776123,0.786560
6282968,-0.739563,0.765961
6286162,-0.172333,0.259216
6289358,-0.061981,0.057190
6292552,-0.784058,0.770172
6295748,-0.828857,0.875702
6298942,-0.348541,0.371216
6302138,-0.786499,0.803497
6305332,-0.781433,0.788483
6308528,-0.819519,0.826080
6311722,-0.877808,0.882111
6314918,-0.870728,0.803680
6318112,-0.797577,0.809113
6321308,-0.585022,0.816833
6324502,-0.581635,0.758575
6327698,-0.747650,0.790283
6330892,-0.785553,0.805756
6334088,-0.691803,0.766724
6337282,-0.676727,0.773865
6340478,-0.794769,0.853577
6343672,-0.122131,0.156158
6346868,-0.052155,0.047241
6350062,-0.032867,0.030060
6353258,-0.810181,0.825531
6356452,-0.466217,0.559753
6359648,-0.110291,0.152679
6362842,-0.574829,0.783356
6366038,-0.782318,0.778412
6369232,-0.589600,0.772491
6372428,-0.528625,0.687378
6375622,-0.355194,0.648285
6378818,-0.481049,0.754608
6382012,-0.562714,0.781464
6385208,-0.773712,0.798248
6388402,-0.850372,0.802216
6391598,-0.594299,0.745758
6394792,-0.235657,0.299011
6397988,-0.056702,0.058594
6401182,-0.034790,0.025421
6404378,-0.054321,0.037384
6407572,-0.782074,0.715942
6410768,-0.816223,0.805115
6413962,-0.774963,0.779846
6417158,-0.665924,0.779938
6420352,-0.657532,0.805756
6423548,-0.401367,0.492371
6426742,-0.057953,0.056824
6429938,-0.038422,0.032532
6433132,-0.032684,0.032776
6436328,-0.838654,0.861908
6439522,-0.762665,0.803711
6442718,-0.394989,0.377655
6445912,-0.787079,0.829559
6449108,-0.771851,0.834930
6452302,-0.760651,0.779266
6455498,-0.802795,0.804901
6458692,-0.814453,0.839325
6461888,-0.841034,0.856995
6465082,-0.797546,0.849579
6468278,-0.813660,0.918915
6471472,-0.347931,0.687744
6474668,-0.822968,0.812653
6477862,-0.642029,0.737030
6481058,-0.810760,0.830139
6484252,-0.764862,0.795685
6487448,-0.804047,0.809174
6490642,-0.763947,0.765167
6493838,-0.416168,0.678833
6497032,-0.887146,0.829956
6500228,-0.533600,0.670776
6503422,-0.582520,0.500336
6506618,-0.352722,0.447418
6509812,-0.601471,0.711090
6513008,-0.567444,0.744171
6516202,-0.088898,0.062042
6519398,-0.051392,0.048737
6522592,-0.776337,0.876495
6525788,-0.811737,0.875458
6528982,-0.840881,0.854767
6532178,-0.810760,0.851746
6535372,-0.803528,0.938324
6538568,-0.803833,0.799866
6541762,-0.707977,0.770935
6544958,-0.778046,0.817963
6548152,-0.744110,0.804443
6551348,-0.761902,0.800232
6554542,-0.893219,0.853485
6557738,-0.857422,0.832672
6560932,-0.646210,0.787933
6564128,-0.717194,0.823792
6567322,-0.431976,0.803375
6570518,-0.747467,0.770844
6573712,-0.793976,0.799408
6576908,-0.829926,0.817230
6580102,-0.809753,0.795563
6583298,-0.543793,0.663391
6586492,-0.559845,0.736694
6589688,-0.757355,0.836212
6592882,-0.196045,0.195068
6596078,-0.071838,0.075562
6599272,-0.078491,0.064148
6602468,-0.784271,0.818604
6605662,-0.824677,0.872375
6608858,-0.791687,0.788483
6612052,-0.821930,0.818726
6615248,-0.789490,0.817535
6618442,-0.797791,0.821594
6621638,-0.996887,0.881561
6624832,-0.745972,0.776855
6628028,-0.764801,0.784851
6631222,-0.838196,0.819214
6634418,-0.639008,0.775665
6637612,-0.743347,0.784973
6640808,-0.801331,0.799255
6644002,-0.790344,0.794617
6647198,-0.809967,0.798706
6650392,-0.775940,0.810486
6653588,-0.552765,0.613495
6656782,-0.086823,0.068329
6659978,-0.820160,0.814148
6663172,-0.836731,0.828003
6666368,-0.794800,0.800201
6669562,-0.714874,0.798035
6672758,-0.781586,0.794067
6675952,-0.746216,0.764618
6679148,-0.814728,0.827332
6682342,-0.815338,0.804413
6685538,-0.753448,0.778290
6688732,-0.809204,0.793091
6691928,-0.777069,0.783081
6695122,-0.425812,0.683258
6698318,-0.798401,0.803680
6701512,-0.756927,0.771484
6704708,-0.521454,0.688354
6707902,-0.721130,0.786621
6711098,-0.817169,0.831238
6714292,-0.763916,0.821106
6717488,-0.740997,0.834686
6720682,-0.824585,0.795074
6723878,-0.597046,0.791931
6727072,-0.761078,0.775574
6730268,-0.516907,0.782074
6733462,-0.267181,0.377716
6736658,-0.151062,0.173248
6739852,-0.043335,0.049408
6743048,-0.022736,0.028137
6746242,-0.028229,0.025269
6749438,-0.021484,0.019470
6752632,-0.580200,0.753082
6755828,-0.812622,0.810608
6759022,-0.395782,0.657501
6762218,-0.094025,0.116150
6765412,-0.170441,0.157257
6768608,-0.634064,0.802856
6771802,-0.440948,0.724213
6774998,-0.187836,0.166412
6778192,-0.853210,0.866302
6781388,-0.753906,0.738251
6784582,-0.756927,0.761108
6787778,-0.063446,0.056732
6790972,-0.030762,0.031311
6794168,-0.026337,0.026581
6797362,-0.027069,0.024719
6800558,-0.017700,0.017609
6803752,-0.824707,0.814819
6806948,-0.800903,0.822021
6810142,-0.224457,0.297882
6813338,-0.040649,0.036194
6816532,-0.023987,0.022583
6819728,-0.035187,0.032776
6822922,-0.117218,0.096497
6826118,-0.279449,0.348236
6829312,-0.315643,0.391235
6832508,-0.125122,0.144531
6835702,-0.055939,0.069824
6838898,-0.028900,0.031525
6842092,-0.049072,0.053436
6845288,-0.024078,0.027985
6848482,-0.779144,0.807953
6851678,-0.771759,0.837708
6854872,-0.132141,0.134430
6858068,-0.299286,0.563202
6861262,-0.842224,0.840912
6864458,-0.871918,0.835358
6867652,-0.763275,0.837799
6870848,-0.628265,0.743378
6874042,-0.651367,0.754211
6877238,-0.106232,0.113678
6880432,-0.616089,0.581543
6883628,-0.704529,0.759979
6886822,-0.724335,0.792847
6890018,-0.422974,0.577301
6893212,-0.539001,0.739624
6896408,-0.457916,0.645721
6899602,-0.233368,0.281189
6902798,-0.046844,0.044708
6905992,-0.029602,0.033386
6909188,-0.299988,0.437347
6912382,-0.825134,0.812988
6915578,-0.823639,0.848511
6918772,-0.753632,0.818726
6921968,-0.582184,0.626129
6925162,-0.785828,0.790192
6928358,-0.395905,0.712189
6931552,-0.367767,0.592682
6934748,-0.440765,0.619904
6937942,-0.520233,0.668518
6941138,-0.356873,0.660980
6944332,-0.319153,0.482208
6947528,-0.173004,0.174255
6950722,-0.025970,0.029938
6953918,-0.147308,0.217804
6957112,-0.754395,0.777130
6960308,-0.232300,0.313721
6963502,-0.747620,0.721008
6966698,-0.779541,0.754791
6969892,-0.102783,0.143860
6973088,-0.037476,0.040527
6976282,-0.163269,0.170532
6979478,-0.029724,0.028137
6982672,-0.019012,0.025269
6985868,-0.768982,0.810181
6989062,-0.787140,0.782379
6992258,-0.571686,0.755554
6995452,-0.072266,0.083710
6998648,-0.030701,0.039093
7001842,-0.040558,0.035889
7005038,-0.032196,0.022400
7008232,-0.869293,0.820068
7011428,-0.724640,0.780853
7014622,-0.773285,0.778687
7017818,-0.842896,0.837067
7021012,-0.549225,0.706543
7024208,-0.792206,0.810669
7027402,-0.807678,0.798798
7030598,-0.763641,0.752136
7033792,-0.771301,0.776154
7036988,-0.781677,0.796661
7040182,-0.776581,0.775940
7043378,-0.750122,0.743317
7046572,-0.768433,0.774902
7049768,-0.835327,0.836243
7052962,-0.805908,0.825317
7056158,-0.505066,0.547852
7059352,-0.590118,0.766510
7062548,-0.738403,0.774200
7065742,-0.118713,0.157196
7068938,-0.038025,0.042389
7072132,-0.750793,0.813049
7075328,-0.789886,0.865601
7078522,-0.176849,0.487762
7081718,-0.040955,0.045410
7084912,-0.031189,0.034271
7088108,-0.028625,0.025360
7091302,-0.791840,0.781830
7094498,-0.802795,0.789673
7097692,-0.544769,0.754364
7100888,-0.053162,0.064514
7104082,-0.029785,0.027222
7107278,-0.021515,0.022491
7110472,-0.019257,0.022461
7113668,-0.769196,0.771912
7116862,-0.884766,0.823944
7120058,-0.820587,0.881561
7123252,-0.841400,0.844635
7126448,-0.794739,0.811249
7129642,-0.602692,0.684235
7132838,-0.644714,0.697235
7136032,-0.481506,0.728058
7139228,-0.171265,0.228333
7142422,-0.634308,0.746460
7145618,-0.787994,0.794617
7148812,-0.834808,0.784485
7152008,-0.730804,0.762085
7155202,-0.558868,0.763123
7158398,-0.760345,0.884033
7161592,-0.635986,0.744568
7164788,-0.776978,0.784760
7167982,-0.765259,0.783813
7171178,-0.064301,0.057495
7174372,-0.052612,0.054474
7177568,-0.162598,0.175140
7180762,-0.819550,0.793457
7183958,-0.891174,0.868256
7187152,-0.769318,0.789215
7190348,-0.861908,0.813934
7193542,-0.615662,0.795044
7196738,-0.625610,0.749481
7199932,-0.774078,0.780396
7203128,-0.801819,0.825134
7206322,-0.782318,0.805695
7209518,-0.102142,0.106262
7212712,-0.425110,0.701202
7215908,-0.745972,0.810669
7219102,-0.768982,0.790833
7222298,-0.553772,0.778534
7225492,-0.659790,0.766388
7228688,-0.656982,0.786041
7231882,-0.405304,0.806702
7235078,-0.789978,0.807281
7238272,-0.772949,0.805206
7241468,-0.686066,0.796967
7244662,-0.361389,0.364197
7247858,-0.775055,0.776886
7251052,-0.838806,0.822235
7254248,-0.637573,0.690796
7257442,-0.559723,0.718048
7260638,-0.298462,0.377930
7263832,-0.061371,0.054199
7267028,-0.487488,0.743744
7270222,-0.795288,0.780853
7273418,-0.818542,0.831970
7276612,-0.210449,0.229187
7279808,-0.047455,0.046661
7283002,-0.038971,0.036285
7286198,-0.062286,0.099792
7289392,-0.801544,0.819580
7292588,-0.307617,0.430359
7295782,-0.387421,0.423218
7298978,-0.559052,0.851959
7302172,-0.710388,0.772156
7305368,-0.754608,0.760712
7308562,-0.554047,0.763916
7311758,-0.386078,0.588348
7314952,-0.793121,0.783539
7318148,-0.791473,0.785004
7321342,-0.800171,0.816223
7324538,-0.775665,0.775146
7327732,-0.493866,0.617493
7330928,-0.741516,0.779694
7334122,-0.473877,0.498688
7337318,-0.536591,0.636841
7340512,-0.767029,0.789520
7343708,-0.594391,0.650391
7346902,-0.303436,0.544220
7350098,-0.515350,0.592194
7353292,-0.312714,0.335785
7356488,-0.271881,0.313538
7359682,-0.058075,0.056274
7362878,-0.024780,0.029327
7366072,-0.025574,0.026398
7369268,-0.028687,0.025848
7372462,-0.027130,0.023071
7375658,-0.730408,0.799988
7378852,-0.795776,0.778625
7382048,-0.878540,0.873077
7385242,-0.718262,0.771271
7388438,-0.804688,0.805511
7391632,-0.772461,0.820404
7394828,-0.780426,0.820465
7398022,-0.769989,0.814056
7401218,-0.822601,0.855591
7404412,-0.415833,0.587372
7407608,-0.785278,0.796661
7410802,-0.755829,0.741913
7413998,-0.576355,0.781128
7417192,-0.495544,0.744019
7420388,-0.053680,0.053192
7423582,-0.053619,0.063812
7426778,-0.437927,0.748779
7429972,-0.830109,0.802765
7433168,-0.833557,0.841217
7436362,-0.827271,0.840485
7439558,-0.833588,0.819427
7442752,-0.776459,0.739014
7445948,-0.510437,0.799408
7449142,-0.814178,0.831085
7452338,-0.790771,0.823456
7455532,-0.741089,0.798706
7458728,-0.647949,0.774200
7461922,-0.247314,0.347687
7465118,-0.756989,0.765961
7468312,-0.447479,0.757080
7471508,-0.076904,0.077240
7474702,-0.044434,0.028748
7477898,-0.025482,0.025726
7481092,-0.747498,0.756470
7484288,-0.783356,0.778442
7487482,-0.548645,0.736755
7490678,-0.331635,0.393799
7493872,-0.312653,0.634399
7497068,-0.785950,0.808075
7500262,-0.260986,0.336853
7503458,-0.457825,0.759705
7506652,-0.779938,0.799683
7509848,-0.609253,0.710449
7513042,-0.550262,0.769623
7516238,-0.487976,0.772308
7519432,-0.541077,0.741119
7522628,-0.578827,0.774292
7525822,-0.459412,0.654510
7529018,-0.245758,0.259460
7532212,-0.061584,0.065613
7535408,-0.801605,0.821838
7538602,-0.812714,0.855682
7541798,-0.860077,0.842407
7544992,-0.800140,0.794220
7548188,-0.598785,0.768402
7551382,-0.468231,0.759064
7554578,-0.065857,0.069885
7557772,-0.299347,0.422241
7560968,-0.348206,0.513062
7564162,-0.238007,0.276062
7567358,-0.085785,0.064209
7570552,-0.051758,0.062134
7573748,-0.046326,0.041138
7576942,-0.049469,0.048157
7580138,-0.129517,0.190552
7583332,-0.798309,0.822998
7586528,-0.565582,0.806335
7589722,-0.297852,0.391937
7592918,-0.118073,0.155334
7596112,-0.821106,0.864746
7599308,-0.764435,0.812195
7602502,-0.224915,0.287415
7605698,-0.744446,0.773590
7608892,-0.626190,0.892242
7612088,-0.711090,0.762634
7615282,-0.702972,0.773132
7618478,-0.511688,0.746094
7621672,-0.093231,0.087402
7624868,-0.053070,0.044220
7628062,-0.032196,0.032318
7631258,-0.632812,0.720764
7634452,-0.712006,0.811890
7637648,-0.634033,0.776703
7640842,-0.120483,0.155334
7644038,-0.113617,0.144501
7647232,-0.216003,0.310699
7650428,-0.139954,0.160065
7653622,-0.150085,0.217285
7656818,-0.060547,0.080017
7660012,-0.059174,0.072388
7663208,-0.117737,0.185059
7666402,-0.104523,0.184540
7669598,-0.055420,0.052765
7672792,-0.049500,0.066833
7675988,-0.044342,0.046265
7679182,-0.030151,0.026428
7682378,-0.148499,0.181488
7685572,-0.894501,0.888824
7688768,-0.651276,0.787628
7691962,-0.598358,0.773987
7695158,-0.813629,0.803986
7698352,-0.789246,0.809692
7701548,-0.408905,0.583771
7704742,-0.634918,0.786285
7707938,-0.802460,0.883698
7711132,-0.803864,0.829132
7714328,-0.789490,0.797791
7717522,-0.411652,0.569641
7720718,-0.085785,0.098877
7723912,-0.082306,0.100250
7727108,-0.074921,0.082275
7730302,-0.854431,0.853485
7733498,-0.852814,0.874969
7736692,-0.748444,0.789764
7739888,-0.760803,0.799072
7743082,-0.566498,0.772217
7746278,-0.802826,0.822235
7749472,-0.695221,0.780548
7752668,-0.833496,0.829926
7755862,-0.808807,0.864227
7759058,-0.839935,0.875885
7762252,-0.834930,0.790192
7765448,-0.771729,0.793701
7768642,-0.652252,0.766266
7771838,-0.370544,0.598724
7775032,-0.760498,0.770325
7778228,-0.760254,0.791260
7781422,-0.763641,0.741730
7784618,-0.646057,0.737457
7787812,-0.763855,0.770813
7791008,-0.337311,0.598846
7794202,-0.477631,0.721283
7797398,-0.192535,0.193695
7800592,-0.043915,0.041901
7803788,-0.467957,0.759552
7806982,-0.705627,0.763428
7810178,-0.602539,0.621338
7813372,-0.641113,0.727600
7816568,-0.351013,0.375702
7819762,-0.432983,0.451782
7822958,-0.363586,0.382751
7826152,-0.425842,0.520538
7829348,-0.307892,0.416443
7832542,-0.062073,0.055878
7835738,-0.776245,0.785553
7838932,-0.805328,0.813690
7842128,-0.647095,0.864746
7845322,-0.827271,0.808807
7848518,-0.476135,0.663971
7851712,-0.643280,0.751984
7854908,-0.621399,0.731201
7858102,-0.332001,0.425659
7861298,-0.625824,0.709106
7864492,-0.307648,0.316925
7867688,-0.401398,0.527008
7870882,-0.240601,0.450256
7874078,-0.032898,0.035919
7877272,-0.033630,0.029541
7880468,-0.356689,0.481384
7883662,-0.340332,0.391266
7886858,-0.447449,0.641693
7890052,-0.647614,0.761871
7893248,-0.552063,0.717865
7896442,-0.417145,0.740906
7899638,-0.453217,0.603912
7902832,-0.545410,0.778259
7906028,-0.742279,0.786133
7909222,-0.338501,0.517609
7912418,-0.334686,0.522827
7915612,-0.122498,0.124451
7918808,-0.417328,0.446777
7922002,-0.674438,0.760681
7925198,-0.169098,0.239532
7928392,-0.695709,0.765900
7931588,-0.469543,0.746338
7934782,-0.528748,0.694702
7937978,-0.221924,0.317810
7941172,-0.325317,0.650635
7944368,-0.780151,0.822113
7947562,-0.303192,0.254761
7950758,-0.786499,0.818665
7953952,-0.316010,0.222076
7957148,-0.458740,0.505737
7960342,-0.824860,0.805939
7963538,-0.147064,0.074951
7966732,-0.282928,0.138123
7969928,-0.803986,0.794067
7973122,-0.810120,0.815765
7976318,-0.785492,0.639221
7979512,-0.619141,0.698090
7982708,-0.778107,0.830994
7985902,-0.665283,0.763977
7989098,-0.779205,0.765839
7992292,-0.557526,0.771820
7995488,-0.463470,0.575470
7998682,-0.323364,0.421112
8001878,-0.399597,0.500641
8005072,-0.487976,0.752899
8008268,-0.615021,0.748962
8011462,-0.665619,0.791901
8014658,-0.063812,0.052399
8017852,-0.015228,0.017212
8021048,-0.011536,0.010406
8024242,-0.010193,0.012573
8027438,-0.013702,0.009521
8030632,-0.159790,0.126770
8033828,-0.277649,0.233521
8037022,-0.298584,0.307556
8040218,-0.165680,0.206512
8043412,-0.066345,0.076996
8046608,-0.031708,0.023407
8049802,-0.052368,0.060730
8052998,-0.075653,0.034698
8056192,-0.049500,0.076874
8059388,-0.028503,0.034180
8062582,-0.019897,0.017731
8065778,-0.014374,0.016113
8068972,-0.017090,0.014130
8072168,-0.015320,0.012421
8075362,-0.011169,0.011993
8078558,-0.044464,0.029694
8081752,-0.669006,0.767334
8084948,-0.611603,0.669617
8088142,-0.390106,0.476379
8091338,-0.555695,0.785980
8094532,-0.758698,0.815460
8097728,-0.389984,0.270142
8100922,-0.022522,0.023315
8104118,-0.018585,0.019379
8107312,-0.033752,0.027802
8110508,-0.022491,0.019440
8113702,-0.010071,0.013397
8116898,-0.012665,0.012238
8120092,-0.392334,0.485260
8123288,-0.276337,0.321198
8126482,-0.557434,0.725708
8129678,-0.342651,0.452637
8132872,-0.430969,0.587341
8136068,-0.150421,0.320374
8139262,-0.236267,0.399506
8142458,-0.144287,0.229340
8145652,-0.362213,0.572357
8148848,-0.220978,0.344055
8152042,-0.246368,0.367950
8155238,-0.434174,0.367035
8158432,-0.091339,0.077972
8161628,-0.128754,0.153320
8164822,-0.029755,0.020020
8168018,-0.508423,0.659241
8171212,-0.109100,0.132538
8174408,-0.043732,0.045349
8177602,-0.040833,0.034729
8180798,-0.022217,0.023499
8183992,-0.784332,0.767242
8187188,-0.178345,0.229584
8190382,-0.421814,0.665833
8193578,-0.160950,0.231537
8196772,-0.172913,0.328918
8199968,-0.131195,0.317230
8203162,-0.027466,0.031860
8206358,-0.014282,0.016357
8209552,-0.016998,0.022949
8212748,-0.078186,0.090942
8215942,-0.197937,0.282074
8219138,-0.255615,0.276428
8222332,-0.278717,0.274139
8225528,-0.336945,0.397308
8228722,-0.416077,0.613617
8231918,-0.406830,0.528229
8235112,-0.375336,0.411133
8238308,-0.292694,0.272766
8241502,-0.505646,0.566650
8244698,-0.358948,0.374939
8247892,-0.783020,0.780090
8251088,-0.732147,0.774597
8254282,-0.441864,0.335022
8257478,-0.021606,0.019745
8260672,-0.011627,0.014404
8263868,-0.014221,0.017181
8267062,-0.015778,0.012756
8270258,-0.013916,0.014954
8273452,-0.010803,0.010864
8276648,-0.011078,0.013611
8279842,-0.015503,0.014648
8283038,-0.566681,0.785095
8286232,-0.610718,0.733612
8289428,-0.526306,0.765961
8292622,-0.362061,0.527344
8295818,-0.557068,0.620911
8299012,-0.824707,0.823761
8302208,-0.569366,0.759918
8305402,-0.516876,0.421600
8308598,-0.780365,0.848511
8311792,-0.372101,0.279480
8314988,-0.370850,0.399475
8318182,-0.385864,0.332855
8321378,-0.563202,0.764435
8324572,-0.266907,0.340424
8327768,-0.306610,0.535492
8330962,-0.285217,0.455231
8334158,-0.276337,0.288177
8337352,-0.477692,0.757599
8340548,-0.276917,0.234436
8343742,-0.493073,0.501038
8346938,-0.300812,0.318695
8350132,-0.506775,0.626526
8353328,-0.413483,0.500641
8356522,-0.359131,0.410645
8359718,-0.717316,0.759033
8362912,-0.750946,0.732025
8366108,-0.403015,0.508972
8369302,-0.046509,0.043457
8372498,-0.078308,0.048187
8375692,-0.080627,0.045166
8378888,-0.169312,0.120148
8382082,-0.038422,0.029846
8385278,-0.835724,0.813934
8388472,-0.806366,0.775879
8391668,-0.669891,0.763428
8394862,-0.827484,0.861847
8398058,-0.796356,0.819519
8401252,-0.354584,0.517059
8404448,-0.142700,0.221344
8407642,-0.044098,0.019257
8410838,-0.018494,0.013977
8414032,-0.008972,0.008209
8417228,-0.013855,0.013641
8420422,-0.014465,0.016876
8423618,-0.048950,0.024261
8426812,-0.013916,0.016632
8430008,-0.127167,0.121582
8433202,-0.795532,0.769928
8436398,-0.836609,0.840546
8439592,-0.861023,0.845398
8442788,-0.830933,0.811768
8445982,-0.719940,0.745636
8449178,-0.100922,0.104248
8452372,-0.030334,0.031616
8455568,-0.084564,0.061218
8458762,-0.039490,0.050964
8461958,-0.013336,0.014557
8465152,-0.872467,0.911682
8468348,-0.743591,0.795227
8471542,-0.633392,0.684082
8474738,-0.502258,0.542847
8477932,-0.089752,0.114441
8481128,-0.021790,0.020935
8484322,-0.028656,0.021027
8487518,-0.012634,0.012726
8490712,-0.013489,0.015625
8493908,-0.186310,0.316864
8497102,-0.784882,0.811249
8500298,-0.763397,0.773285
8503492,-0.310364,0.419891
8506688,-0.030792,0.055054
8509882,-0.010132,0.012299
8513078,-0.012115,0.013123
8516272,-0.012634,0.010132
8519468,-0.005615,0.006836
8522662,-0.012848,0.012909
8525858,-0.016174,0.014771
8529052,-0.010742,0.012390
8532248,-0.812927,0.846466
8535442,-0.683105,0.792938
8538638,-0.766083,0.755707
8541832,-0.327423,0.228668
8545028,-0.019012,0.020081
8548222,-0.009491,0.011810
8551418,-0.016388,0.019073
8554612,-0.015045,0.014404
8557808,-0.024048,0.016479
8561002,-0.014832,0.011017
8564198,-0.856171,0.883759
8567392,-0.774719,0.783112
8570588,-0.534698,0.678741
8573782,-0.036987,0.035004
8576978,-0.010498,0.009552
8580172,-0.008667,0.009277
8583368,-0.009796,0.008972
8586562,-0.006165,0.007751
8589758,-0.012970,0.012299
8592952,-0.858795,0.884155
8596148,-0.804504,0.795105
8599342,-0.632477,0.705658
8602538,-0.078583,0.098450
8605732,-0.019348,0.022522
8608928,-0.017212,0.016846
8612122,-0.017731,0.016510
8615318,-0.017822,0.009338
8618512,-0.009735,0.008972
8621708,-0.812592,0.806549
8624902,-0.785187,0.789551
8628098,-0.632874,0.664551
8631292,-0.511780,0.480164
8634488,-0.118713,0.162842
8637682,-0.010925,0.009521
8640878,-0.010529,0.012817
8644072,-0.006073,0.007141
8647268,-0.017944,0.011475
8650462,-0.015350,0.018158
8653658,-0.010284,0.010529
8656852,-0.836761,0.844543
8660048,-0.622131,0.592682
8663242,-0.454224,0.519501
8666438,-0.118591,0.239380
8669632,-0.027557,0.029083
8672828,-0.028442,0.020599
8676022,-0.035278,0.034637
8679218,-0.028229,0.028595
8682412,-0.028870,0.023926
8685608,-0.010193,0.011749
8688802,-0.235748,0.181427
8691998,-0.727692,0.671082
8695192,-0.848541,0.870270
8698388,-0.548889,0.729370
8701582,-0.060211,0.055847
8704778,-0.026825,0.026947
8707972,-0.020020,0.013611
8711168,-0.021454,0.014954
8714362,-0.012878,0.016724
8717558,-0.257477,0.364594
8720752,-0.836182,0.860840
8723948,-0.705750,0.784912
8727142,-0.032593,0.034454
8730338,-0.025604,0.023590
8733532,-0.011841,0.008362
8736728,-0.009796,0.011841
8739922,-0.007721,0.007660
8743118,-0.006683,0.010498
8746312,-0.011993,0.012909
8749508,-0.011108,0.011230
8752702,-0.851654,0.831360
8755898,-0.804657,0.807465
8759092,-0.763702,0.789398
8762288,-0.087280,0.134949
8765482,-0.013000,0.015289
8768678,-0.017029,0.014221
8771872,-0.012787,0.007111
8775068,-0.009338,0.009247
8778262,-0.016418,0.015900
8781458,-0.800171,0.824738
8784652,-0.657501,0.516388
8787848,-0.744141,0.729431
8791042,-0.616791,0.740112
8794238,-0.048065,0.066620
8797432,-0.014008,0.015778
8800628,-0.011780,0.012360
8803822,-0.009003,0.011841
8807018,-0.009460,0.008942
8810212,-0.865082,0.843658
8813408,-0.701630,0.512329
8816602,-0.715637,0.588440
8819798,-0.383362,0.315308
8822992,-0.015656,0.015472
8826188,-0.007935,0.009521
8829382,-0.019073,0.019257
8832578,-0.017487,0.019379
8835772,-0.012482,0.012268
8838968,-0.011597,0.010101
8842162,-0.818604,0.817902
8845358,-0.788422,0.797485
8848552,-0.757751,0.805847
8851748,-0.648621,0.762360
8854942,-0.017426,0.014435
8858138,-0.010590,0.009064
8861332,-0.009308,0.008575
8864528,-0.006165,0.007202
8867722,-0.010956,0.011841
8870918,-0.008270,0.009979
8874112,-0.802673,0.803070
8877308,-0.781281,0.818359
8880502,-0.751099,0.652740
8883698,-0.255219,0.210510
8886892,-0.014618,0.010437
8890088,-0.009125,0.007935
8893282,-0.007202,0.007172
8896478,-0.006683,0.006653
8899672,-0.006683,0.008972
8902868,-0.008881,0.010651
8906062,-0.745819,0.717133
8909258,-0.878662,0.822357
8912452,-0.260925,0.315735
8915648,-0.030853,0.037231
8918842,-0.030121,0.032990
8922038,-0.013947,0.013611
8925232,-0.010284,0.009491
8928428,-0.015106,0.013947
8931622,-0.011230,0.013519
8934818,-0.881317,0.837097
8938012,-0.807983,0.805389
8941208,-0.816956,0.796936
8944402,-0.079712,0.082031
8947598,-0.045532,0.032471
8950792,-0.035797,0.023376
8953988,-0.030365,0.023407
8957182,-0.039948,0.055359
8960378,-0.012207,0.013397
8963572,-0.820862,0.857819
8966768,-0.625092,0.760986
8969962,-0.391327,0.546967
8973158,-0.019958,0.026215
8976352,-0.013458,0.016296
8979548,-0.013245,0.013336
8982742,-0.009033,0.007965
8985938,-0.009430,0.011841
8989132,-0.839508,0.850067
8992328,-0.777405,0.777191
8995522,-0.692749,0.768066
8998718,-0.316925,0.311859
