sample,min,max
6033600,-0.012634,0.011017
6036800,-0.008820,0.010284
6040000,-0.008423,0.007751
6043200,-0.003265,0.003326
6046400,-0.004822,0.003265
6049600,-0.004303,0.004028
6052800,-0.081512,0.117950
6056000,-0.020508,0.024658
6059200,-0.004883,0.004761
6062400,-0.004120,0.004486
6065600,-0.004547,0.004486
6068800,-0.007202,0.006409
6072000,-0.006805,0.006775
6075200,-0.011475,0.009857
6078400,-0.009125,0.006622
6081600,-0.005341,0.005890
6084800,-0.005096,0.006287
6088000,-0.006775,0.006470
6091200,-0.007599,0.007538
6094400,-0.004700,0.004456
6097600,-0.004852,0.005768
6100800,-0.004211,0.004272
6104000,-0.005005,0.003906
6107200,-0.004089,0.003326
6110400,-0.005371,0.003937
6113600,-0.004486,0.003693
6116800,-0.004456,0.004700
6120000,-0.004486,0.004913
6123200,-0.008850,0.008606
6126400,-0.007538,0.006592
6129600,-0.004242,0.004211
6132800,-0.004120,0.004028
6136000,-0.004456,0.003906
6139200,-0.003418,0.004181
6142400,-0.003662,0.003510
6145600,-0.003571,0.004272
6148800,-0.004395,0.004364
6152000,-0.004883,0.004883
6155200,-0.003265,0.004883
6158400,-0.014496,0.010651
6161600,-0.003723,0.004303
6164800,-0.005035,0.005066
6168000,-0.004639,0.004211
6171200,-0.004181,0.004150
6174400,-0.005005,0.004883
6177600,-0.005646,0.004974
6180800,-0.004791,0.006073
6184000,-0.003754,0.003571
6187200,-0.004303,0.004578
6190400,-0.004150,0.003448
6193600,-0.004669,0.004395
6196800,-0.004700,0.003540
6200000,-0.005249,0.004578
6203200,-0.004639,0.005615
6206400,-0.004974,0.005737
6209600,-0.009338,0.010376
6212800,-0.009064,0.007355
6216000,-0.006927,0.007507
6219200,-0.004913,0.004547
6222400,-0.006744,0.006592
6225600,-0.003510,0.004456
6228800,-0.004822,0.005280
6232000,-0.005707,0.006683
6235200,-0.004089,0.003876
6238400,-0.004700,0.004730
6241600,-0.004364,0.004364
6244800,-0.003265,0.003296
6248000,-0.004761,0.004028
6251200,-0.003937,0.004456
6254400,-0.004059,0.004883
6257600,-0.004547,0.006073
6260800,-0.005096,0.007324
6264000,-0.004791,0.005066
6267200,-0.004669,0.003937
6270400,-0.003662,0.003662
6273600,-0.004639,0.005615
6276800,-0.004089,0.004456
6280000,-0.006500,0.006897
6283200,-0.007446,0.008850
6286400,-0.005951,0.004944
6289600,-0.007782,0.004761
6292800,-0.007721,0.009399
6296000,-0.010101,0.012573
6299200,-0.010345,0.015564
6302400,-0.033051,0.035797
6305600,-0.007935,0.006714
6308800,-0.004333,0.004913
6312000,-0.004883,0.005280
6315200,-0.100983,0.103546
6318400,-0.900085,0.775391
6321600,-0.619934,0.387115
6324800,-0.682220,0.462738
6328000,-0.437653,0.307648
6331200,-0.481720,0.360168
6334400,-0.327362,0.247650
6337600,-0.346252,0.273376
6340800,-0.274994,0.307159
6344000,-0.547394,0.420532
6347200,-0.258789,0.363434
6350400,-0.323090,0.191559
6353600,-0.405853,0.294189
6356800,-0.050049,0.049713
6360000,-0.978729,0.976410
6363200,-0.974945,0.980164
6366400,-0.975250,0.979889
6369600,-0.883820,0.695068
6372800,-0.595795,0.584534
6376000,-0.941254,0.805511
6379200,-0.858032,0.911591
6382400,-0.282166,0.306519
6385600,-0.570160,0.602020
6388800,-0.588165,0.540009
6392000,-0.556274,0.592255
6395200,-0.650269,0.672211
6398400,-0.321533,0.313324
6401600,-0.609772,0.570587
6404800,-0.702911,0.745728
6408000,-0.220215,0.238068
6411200,-0.949005,0.730591
6414400,-0.542389,0.481018
6417600,-0.252838,0.374176
6420800,-0.649292,0.747864
6424000,-0.583221,0.580841
6427200,-0.323883,0.354309
6430400,-0.711182,0.742401
6433600,-0.331421,0.218811
6436800,-0.726105,0.560699
6440000,-0.675476,0.512238
6443200,-0.752075,0.542480
6446400,-0.951599,0.773468
6449600,-0.622955,0.531006
6452800,-0.094971,0.054596
6456000,-0.423920,0.396484
6459200,-0.647491,0.567108
6462400,-0.537628,0.613342
6465600,-0.417328,0.505066
6468800,-0.434113,0.300507
6472000,-0.954346,0.979950
6475200,-0.674377,0.759338
6478400,-0.134003,0.171570
6481600,-0.510712,0.386932
6484800,-0.408875,0.410034
6488000,-0.437195,0.360046
6491200,-0.358490,0.313812
6494400,-0.545471,0.358246
6497600,-0.504700,0.441132
6500800,-0.565613,0.595245
6504000,-0.304352,0.330475
6507200,-0.271454,0.230164
6510400,-0.151917,0.151001
6513600,-0.410492,0.322571
6516800,-0.670715,0.704193
6520000,-0.612854,0.442444
6523200,-0.441711,0.395538
6526400,-0.010590,0.009369
6529600,-0.485718,0.301361
6532800,-0.416046,0.375885
6536000,-0.335632,0.310669
6539200,-0.303162,0.268158
6542400,-0.672485,0.547729
6545600,-0.185181,0.178680
6548800,-0.168854,0.153015
6552000,-0.246735,0.298889
6555200,-0.574463,0.554840
6558400,-0.072357,0.101746
6561600,-0.004242,0.004608
6564800,-0.004517,0.004333
6568000,-0.014496,0.014435
6571200,-0.353699,0.266632
6574400,-0.293427,0.266876
6577600,-0.602142,0.556458
6580800,-0.392609,0.497650
6584000,-0.151184,0.141785
6587200,-0.416382,0.313049
6590400,-0.470581,0.334412
6593600,-0.188019,0.203186
6596800,-0.363190,0.357483
6600000,-0.010010,0.007629
6603200,-0.015045,0.014099
6606400,-0.080933,0.075104
6609600,-0.258026,0.266083
6612800,-0.395508,0.256134
6616000,-0.313843,0.253326
6619200,-0.118744,0.133331
6622400,-0.177917,0.192535
6625600,-0.389404,0.298492
6628800,-0.125641,0.142059
6632000,-0.292664,0.325531
6635200,-0.201904,0.223938
6638400,-0.022644,0.018402
6641600,-0.005585,0.004700
6644800,-0.005402,0.005798
6648000,-0.243195,0.329224
6651200,-0.313934,0.356995
6654400,-0.335419,0.340485
6657600,-0.463684,0.424042
6660800,-0.675262,0.573700
6664000,-0.184357,0.180359
6667200,-0.604675,0.640869
6670400,-0.115356,0.121704
6673600,-0.452454,0.563263
6676800,-0.183685,0.197693
6680000,-0.116089,0.114716
6683200,-0.011047,0.010834
6686400,-0.006622,0.006165
6689600,-0.006744,0.007935
6692800,-0.923950,0.824524
6696000,-0.861328,0.748871
6699200,-0.783234,0.704773
6702400,-0.574554,0.390564
6705600,-0.202423,0.213440
6708800,-0.490509,0.518921
6712000,-0.389862,0.414429
6715200,-0.368927,0.360962
6718400,-0.388580,0.526794
6721600,-0.654480,0.577087
6724800,-0.979645,0.951569
6728000,-0.380951,0.322784
6731200,-0.623352,0.534546
6734400,-0.556824,0.478912
6737600,-0.449615,0.528717
6740800,-0.936493,0.981049
6744000,-0.961853,0.980621
6747200,-0.082733,0.094574
6750400,-0.004303,0.004730
6753600,-0.658295,0.855652
6756800,-0.015869,0.019958
6760000,-0.056702,0.057587
6763200,-0.062103,0.099518
6766400,-0.971436,0.962921
6769600,-0.975922,0.871338
6772800,-0.053375,0.062653
6776000,-0.916534,0.883789
6779200,-0.973328,0.930695
6782400,-0.678589,0.545898
6785600,-0.956696,0.764038
6788800,-0.589996,0.386292
6792000,-0.411713,0.415741
6795200,-0.400208,0.333344
6798400,-0.473755,0.355316
6801600,-0.598877,0.453156
6804800,-0.115753,0.103119
6808000,-0.111694,0.108398
6811200,-0.048615,0.085114
6814400,-0.832672,0.637665
6817600,-0.352356,0.384949
6820800,-0.376465,0.313507
6824000,-0.368652,0.452515
6827200,-0.351624,0.315277
6830400,-0.389252,0.332458
6833600,-0.291656,0.325531
6836800,-0.540558,0.462219
6840000,-0.164551,0.093994
6843200,-0.526123,0.606873
6846400,-0.780029,0.843048
6849600,-0.495483,0.601624
6852800,-0.248962,0.222534
6856000,-0.276794,0.257111
6859200,-0.344299,0.450256
6862400,-0.447754,0.536102
6865600,-0.818298,0.473694
6868800,-0.707458,0.701935
6872000,-0.813385,0.827362
6875200,-0.980896,0.974976
6878400,-0.033875,0.041962
6881600,-0.013550,0.014740
6884800,-0.007477,0.006531
6888000,-0.196564,0.202148
6891200,-0.503479,0.461151
6894400,-0.565216,0.503632
6897600,-0.453705,0.423859
6900800,-0.352631,0.416656
6904000,-0.611053,0.613312
6907200,-0.347290,0.546936
6910400,-0.579620,0.512878
6913600,-0.335175,0.233002
6916800,-0.472168,0.360992
6920000,-0.333435,0.386871
6923200,-0.489258,0.437988
6926400,-0.120514,0.121552
6929600,-0.334625,0.309998
6932800,-0.257477,0.333740
6936000,-0.128143,0.129272
6939200,-0.635620,0.591980
6942400,-0.082733,0.080048
6945600,-0.011414,0.011108
6948800,-0.010315,0.006775
6952000,-0.008881,0.009583
6955200,-0.008362,0.007263
6958400,-0.071472,0.087280
6961600,-0.351807,0.348999
6964800,-0.555420,0.512024
6968000,-0.099335,0.146088
6971200,-0.101990,0.125916
6974400,-0.108398,0.092804
6977600,-0.063141,0.078430
6980800,-0.039612,0.055756
6984000,-0.029785,0.032684
6987200,-0.139557,0.141724
6990400,-0.410980,0.435059
6993600,-0.812683,0.800049
6996800,-0.309631,0.378204
7000000,-0.390930,0.330994
7003200,-0.315735,0.286469
7006400,-0.294708,0.319489
7009600,-0.228821,0.300720
7012800,-0.404236,0.347137
7016000,-0.151855,0.152039
7019200,-0.043884,0.043091
7022400,-0.604889,0.481354
7025600,-0.426971,0.457916
7028800,-0.556213,0.430847
7032000,-0.486206,0.452423
7035200,-0.035004,0.046844
7038400,-0.971100,0.976990
7041600,-0.964203,0.977112
7044800,-0.956116,0.979675
7048000,-0.739655,0.739166
7051200,-0.345764,0.317230
7054400,-0.237946,0.207947
7057600,-0.201019,0.243896
7060800,-0.771179,0.609863
7064000,-0.837494,0.720978
7067200,-0.810059,0.675140
7070400,-0.262329,0.289612
7073600,-0.525146,0.475952
7076800,-0.378235,0.342438
7080000,-0.367432,0.329376
7083200,-0.503845,0.470337
7086400,-0.487030,0.476685
7089600,-0.519135,0.517365
7092800,-0.213745,0.228088
7096000,-0.537689,0.695129
7099200,-0.278259,0.298492
7102400,-0.225403,0.271637
7105600,-0.247559,0.260040
7108800,-0.203918,0.185028
7112000,-0.012390,0.012909
7115200,-0.086395,0.112823
7118400,-0.367615,0.334076
7121600,-0.180511,0.259918
7124800,-0.297943,0.338715
7128000,-0.213806,0.235107
7131200,-0.045074,0.046906
7134400,-0.493378,0.359467
7137600,-0.402740,0.409668
7140800,-0.581268,0.561127
7144000,-0.531342,0.589966
7147200,-0.700287,0.609344
7150400,-0.562622,0.418396
7153600,-0.350861,0.360962
7156800,-0.446075,0.362396
7160000,-0.395264,0.450836
7163200,-0.030701,0.026672
7166400,-0.012238,0.012756
7169600,-0.041168,0.046906
7172800,-0.345734,0.295197
7176000,-0.547485,0.563751
7179200,-0.487885,0.459686
7182400,-0.429993,0.443268
7185600,-0.205811,0.332916
7188800,-0.333557,0.337067
7192000,-0.407410,0.412567
7195200,-0.264893,0.295624
7198400,-0.304138,0.359283
7201600,-0.407013,0.482697
7204800,-0.157928,0.155975
7208000,-0.561829,0.473938
7211200,-0.729645,0.443787
7214400,-0.645325,0.541626
7217600,-0.862701,0.790222
7220800,-0.972778,0.973755
7224000,-0.713745,0.748199
7227200,-0.705292,0.491852
7230400,-0.974792,0.812988
7233600,-0.979401,0.932129
7236800,-0.092041,0.097534
7240000,-0.196198,0.182922
7243200,-0.158051,0.214935
7246400,-0.692535,0.673279
7249600,-0.369385,0.356415
7252800,-0.198120,0.135712
7256000,-0.979401,0.931580
7259200,-0.536041,0.789764
7262400,-0.368988,0.377869
7265600,-0.013855,0.013489
7268800,-0.292053,0.311829
7272000,-0.059845,0.054871
7275200,-0.345337,0.314484
7278400,-0.421173,0.428955
7281600,-0.624542,0.605499
7284800,-0.525940,0.517761
7288000,-0.533722,0.508759
7291200,-0.452911,0.445862
7294400,-0.191162,0.237427
7297600,-0.369873,0.327179
7300800,-0.722168,0.652740
7304000,-0.793060,0.759399
7307200,-0.465698,0.626282
7310400,-0.624634,0.879364
7313600,-0.320892,0.334839
7316800,-0.035339,0.024933
7320000,-0.068146,0.087189
7323200,-0.074249,0.052094
7326400,-0.035828,0.025024
7329600,-0.007782,0.006927
7332800,-0.007050,0.006104
7336000,-0.009888,0.009369
7339200,-0.223602,0.163879
7342400,-0.044128,0.032715
7345600,-0.041748,0.030304
7348800,-0.004608,0.004639
7352000,-0.004333,0.003540
7355200,-0.048523,0.052979
7358400,-0.135620,0.168060
7361600,-0.133667,0.143372
7364800,-0.232483,0.167999
7368000,-0.043915,0.040039
7371200,-0.088379,0.058716
7374400,-0.280457,0.211365
7377600,-0.239685,0.383698
7380800,-0.292572,0.249420
7384000,-0.076019,0.059082
7387200,-0.085419,0.062866
7390400,-0.201202,0.159851
7393600,-0.392975,0.315338
7396800,-0.070801,0.066315
7400000,-0.665009,0.760925
7403200,-0.443939,0.238831
7406400,-0.252502,0.200806
7409600,-0.134186,0.139679
7412800,-0.407104,0.294067
7416000,-0.379242,0.313293
7419200,-0.500549,0.381653
7422400,-0.243103,0.227814
7425600,-0.361389,0.370636
7428800,-0.384613,0.307159
7432000,-0.422363,0.394379
7435200,-0.464661,0.441467
7438400,-0.506683,0.514557
7441600,-0.205750,0.121124
7444800,-0.184357,0.128632
7448000,-0.243713,0.286438
7451200,-0.244110,0.238647
7454400,-0.352539,0.317444
7457600,-0.193542,0.153534
7460800,-0.189331,0.151459
7464000,-0.160126,0.110352
7467200,-0.139252,0.121643
7470400,-0.299591,0.229309
7473600,-0.271210,0.238525
7476800,-0.051392,0.039917
7480000,-0.008514,0.009247
7483200,-0.042206,0.050903
7486400,-0.063202,0.056641
7489600,-0.157379,0.147736
7492800,-0.338745,0.408417
7496000,-0.286194,0.238647
7499200,-0.152252,0.140961
7502400,-0.055542,0.053223
7505600,-0.251587,0.217010
7508800,-0.086884,0.093903
7512000,-0.264313,0.230835
7515200,-0.316315,0.425781
7518400,-0.061859,0.068939
7521600,-0.727936,0.823547
7524800,-0.975555,0.980927
7528000,-0.710052,0.505035
7531200,-0.211731,0.195404
7534400,-0.296539,0.387787
7537600,-0.640808,0.585693
7540800,-0.318298,0.394836
7544000,-0.099915,0.092621
7547200,-0.543793,0.369598
7550400,-0.322876,0.390381
7553600,-0.455872,0.443024
7556800,-0.216187,0.222748
7560000,-0.397644,0.338379
7563200,-0.205353,0.178925
7566400,-0.255859,0.231354
7569600,-0.162933,0.161469
7572800,-0.154846,0.165955
7576000,-0.214142,0.227051
7579200,-0.085632,0.080414
7582400,-0.231873,0.282288
7585600,-0.312286,0.386230
7588800,-0.078613,0.080780
7592000,-0.202881,0.207794
7595200,-0.115143,0.141357
7598400,-0.126923,0.124451
7601600,-0.370026,0.235809
7604800,-0.185608,0.152649
7608000,-0.347260,0.326447
7611200,-0.419983,0.279083
7614400,-0.376892,0.289581
7617600,-0.129272,0.111816
7620800,-0.178070,0.123688
7624000,-0.184204,0.116791
7627200,-0.126526,0.118530
7630400,-0.365356,0.294342
7633600,-0.036255,0.044617
7636800,-0.108154,0.090912
7640000,-0.141632,0.110992
7643200,-0.210968,0.177246
7646400,-0.150604,0.139771
7649600,-0.090607,0.114075
7652800,-0.128876,0.119171
7656000,-0.193176,0.191559
7659200,-0.421021,0.449036
7662400,-0.447174,0.507050
7665600,-0.088745,0.055176
7668800,-0.004211,0.005157
7672000,-0.005615,0.005524
7675200,-0.014496,0.019531
7678400,-0.016693,0.016632
7681600,-0.004669,0.004974
7684800,-0.226196,0.170685
7688000,-0.103333,0.104919
7691200,-0.105835,0.090881
7694400,-0.054108,0.043518
7697600,-0.020721,0.014221
7700800,-0.013855,0.013947
7704000,-0.209473,0.219452
7707200,-0.099335,0.117310
7710400,-0.672638,0.525848
7713600,-0.244293,0.229584
7716800,-0.241760,0.198486
7720000,-0.162994,0.169586
7723200,-0.159271,0.126923
7726400,-0.131714,0.094208
7729600,-0.352600,0.351929
7732800,-0.383331,0.284485
7736000,-0.222870,0.259521
7739200,-0.369629,0.260040
7742400,-0.478302,0.394867
7745600,-0.256592,0.225372
7748800,-0.530701,0.398712
7752000,-0.436829,0.360077
7755200,-0.354584,0.224091
7758400,-0.457825,0.439606
7761600,-0.254608,0.199677
7764800,-0.191254,0.182648
7768000,-0.401276,0.238586
7771200,-0.203552,0.106201
7774400,-0.017639,0.015717
7777600,-0.123291,0.104767
7780800,-0.360626,0.251007
7784000,-0.164185,0.172607
7787200,-0.238312,0.231384
7790400,-0.415405,0.358551
7793600,-0.248901,0.166565
7796800,-0.271729,0.300110
7800000,-0.112457,0.114014
7803200,-0.420746,0.265015
7806400,-0.013885,0.012909
7809600,-0.453766,0.285522
7812800,-0.471008,0.417267
7816000,-0.791534,0.745392
7819200,-0.239349,0.192322
7822400,-0.221252,0.208466
7825600,-0.198547,0.202332
7828800,-0.138000,0.130585
7832000,-0.080902,0.087646
7835200,-0.226868,0.151001
7838400,-0.385284,0.247498
7841600,-0.234161,0.270416
7844800,-0.366119,0.330688
7848000,-0.425598,0.212708
7851200,-0.359497,0.226135
7854400,-0.353790,0.216125
7857600,-0.736176,0.335785
7860800,-0.619354,0.449402
7864000,-0.447266,0.320007
7867200,-0.826324,0.679291
7870400,-0.134430,0.151428
7873600,-0.107452,0.109802
7876800,-0.018494,0.015289
7880000,-0.273743,0.172363
7883200,-0.593353,0.334991
7886400,-0.630310,0.523315
7889600,-0.406921,0.369293
7892800,-0.225037,0.133148
7896000,-0.388153,0.320343
7899200,-0.237640,0.188660
7902400,-0.251617,0.213318
7905600,-0.193604,0.177216
7908800,-0.175751,0.157257
7912000,-0.307556,0.198181
7915200,-0.153290,0.141052
7918400,-0.395996,0.374176
7921600,-0.378754,0.337006
7924800,-0.151031,0.174408
7928000,-0.014496,0.014069
7931200,-0.010956,0.008850
7934400,-0.226410,0.165649
7937600,-0.391388,0.386414
7940800,-0.403809,0.384430
7944000,-0.475281,0.365753
7947200,-0.299438,0.241486
7950400,-0.672791,0.677643
7953600,-0.358154,0.355377
7956800,-0.398315,0.396912
7960000,-0.097839,0.126678
7963200,-0.199493,0.138580
7966400,-0.432495,0.357239
7969600,-0.517853,0.479919
7972800,-0.215485,0.212158
7976000,-0.277618,0.217010
7979200,-0.233429,0.151093
7982400,-0.142303,0.117920
7985600,-0.390717,0.250702
7988800,-0.177734,0.125061
7992000,-0.123108,0.110046
7995200,-0.239655,0.215546
7998400,-0.133820,0.077271
8001600,-0.147980,0.100891
8004800,-0.119598,0.067444
8008000,-0.453156,0.207001
8011200,-0.238190,0.275024
8014400,-0.199280,0.133820
8017600,-0.224548,0.185577
8020800,-0.303406,0.248352
8024000,-0.381226,0.287628
8027200,-0.349365,0.215210
8030400,-0.031647,0.021973
8033600,-0.036896,0.039459
8036800,-0.099152,0.109711
8040000,-0.038330,0.057892
8043200,-0.060883,0.075714
8046400,-0.006287,0.007263
8049600,-0.208557,0.185516
8052800,-0.358917,0.380219
8056000,-0.379639,0.343292
8059200,-0.369171,0.340607
8062400,-0.014984,0.014954
8065600,-0.097107,0.098236
8068800,-0.396362,0.319641
8072000,-0.225159,0.210327
8075200,-0.602325,0.498535
8078400,-0.319519,0.252991
8081600,-0.013885,0.013123
8084800,-0.075653,0.061188
8088000,-0.341125,0.234406
8091200,-0.231415,0.258759
8094400,-0.508301,0.366974
8097600,-0.278442,0.196136
8100800,-0.243896,0.227386
8104000,-0.166504,0.144775
8107200,-0.600586,0.603180
8110400,-0.978180,0.944977
8113600,-0.387756,0.308472
8116800,-0.360718,0.294556
8120000,-0.320374,0.302277
8123200,-0.346863,0.237915
8126400,-0.544128,0.425262
8129600,-0.342010,0.227112
8132800,-0.386139,0.250305
8136000,-0.304138,0.174194
8139200,-0.402100,0.294495
8142400,-0.146576,0.104431
8145600,-0.116455,0.085358
8148800,-0.364899,0.308105
8152000,-0.139526,0.109497
8155200,-0.292480,0.208893
8158400,-0.351746,0.277161
8161600,-0.335175,0.214508
8164800,-0.345337,0.236267
8168000,-0.181854,0.134064
8171200,-0.249146,0.214874
8174400,-0.233154,0.176910
8177600,-0.009277,0.010132
8180800,-0.119965,0.103180
8184000,-0.422607,0.465057
8187200,-0.264038,0.224426
8190400,-0.405334,0.290771
8193600,-0.325836,0.282990
8196800,-0.349457,0.291534
8200000,-0.424652,0.288696
8203200,-0.111420,0.105988
8206400,-0.115997,0.084839
8209600,-0.174988,0.125488
8212800,-0.263397,0.319763
8216000,-0.063599,0.088135
8219200,-0.007690,0.008453
8222400,-0.217285,0.201385
8225600,-0.213043,0.161835
8228800,-0.095612,0.109436
8232000,-0.546265,0.479767
8235200,-0.192932,0.119354
8238400,-0.238678,0.211731
8241600,-0.144073,0.137665
8244800,-0.425964,0.407043
8248000,-0.211365,0.155518
8251200,-0.018341,0.020386
8254400,-0.256409,0.125397
8257600,-0.355377,0.275665
8260800,-0.257874,0.176971
8264000,-0.291351,0.248047
8267200,-0.313873,0.273285
8270400,-0.161713,0.152313
8273600,-0.602478,0.466003
8276800,-0.613556,0.438019
8280000,-0.188751,0.168304
8283200,-0.179810,0.142456
8286400,-0.019745,0.022430
8289600,-0.012482,0.010986
8292800,-0.698578,0.497314
8296000,-0.278137,0.198212
8299200,-0.570770,0.474976
8302400,-0.369385,0.236450
8305600,-0.246918,0.197357
8308800,-0.125458,0.110382
8312000,-0.302399,0.215149
8315200,-0.230042,0.162720
8318400,-0.151123,0.108490
8321600,-0.025238,0.020874
8324800,-0.008972,0.008789
8328000,-0.007599,0.008301
8331200,-0.488159,0.340485
8334400,-0.629181,0.444672
8337600,-0.772827,0.885315
8340800,-0.233521,0.222504
8344000,-0.369720,0.260498
8347200,-0.414673,0.307983
8350400,-0.555573,0.522644
8353600,-0.481079,0.472626
8356800,-0.039398,0.044098
8360000,-0.499542,0.273346
8363200,-0.616913,0.605438
8366400,-0.380066,0.395691
8369600,-0.328308,0.300720
8372800,-0.430603,0.363678
8376000,-0.278992,0.173798
8379200,-0.289398,0.251038
8382400,-0.254089,0.240356
8385600,-0.147766,0.140991
8388800,-0.467072,0.468781
8392000,-0.411285,0.311523
8395200,-0.485291,0.550812
8398400,-0.132019,0.125275
8401600,-0.051300,0.040558
8404800,-0.174652,0.150848
8408000,-0.185974,0.168427
8411200,-0.493134,0.462646
8414400,-0.181305,0.117126
8417600,-0.322601,0.325256
8420800,-0.190887,0.083588
8424000,-0.013519,0.015320
8427200,-0.255432,0.162109
8430400,-0.258820,0.224915
8433600,-0.359985,0.227539
8436800,-0.515930,0.449951
8440000,-0.470978,0.490387
8443200,-0.254425,0.185852
8446400,-0.307068,0.251434
8449600,-0.195984,0.136658
8452800,-0.233704,0.178955
8456000,-0.228180,0.211456
8459200,-0.457916,0.297150
8462400,-0.540558,0.311279
8465600,-0.212921,0.182007
8468800,-0.269104,0.169800
8472000,-0.444031,0.388947
8475200,-0.063538,0.065369
8478400,-0.071259,0.059875
8481600,-0.193970,0.183502
8484800,-0.344940,0.254425
8488000,-0.114197,0.099762
8491200,-0.154663,0.134399
8494400,-0.202637,0.187866
8497600,-0.347931,0.237549
8500800,-0.258911,0.156342
8504000,-0.309814,0.238983
8507200,-0.707642,0.736420
8510400,-0.276276,0.192963
8513600,-0.428925,0.339081
8516800,-0.518646,0.405884
8520000,-0.223969,0.146820
8523200,-0.107635,0.073242
8526400,-0.335266,0.355011
8529600,-0.041534,0.033783
8532800,-0.006317,0.006073
8536000,-0.005646,0.005005
8539200,-0.018982,0.022491
8542400,-0.590149,0.382874
8545600,-0.587982,0.391266
8548800,-0.276337,0.154816
8552000,-0.259705,0.290314
8555200,-0.371094,0.217621
8558400,-0.747833,0.796814
8561600,-0.587158,0.464294
8564800,-0.244171,0.194580
8568000,-0.211090,0.194611
8571200,-0.226227,0.144440
8574400,-0.665527,0.793274
8577600,-0.436646,0.312012
8580800,-0.217438,0.141937
8584000,-0.278259,0.230499
8587200,-0.269104,0.205902
8590400,-0.068665,0.054535
8593600,-0.037109,0.033661
8596800,-0.282562,0.158478
8600000,-0.291687,0.201447
8603200,-0.216248,0.202118
8606400,-0.133240,0.151611
8609600,-0.174377,0.163727
8612800,-0.681091,0.427185
8616000,-0.306000,0.247772
8619200,-0.253693,0.191467
8622400,-0.023468,0.018311
8625600,-0.009247,0.012817
8628800,-0.978516,0.980011
8632000,-0.610229,0.505463
8635200,-0.580353,0.393097
8638400,-0.433594,0.333710
8641600,-0.635895,0.424072
8644800,-0.563110,0.506927
8648000,-0.211121,0.183868
8651200,-0.067871,0.057678
8654400,-0.078278,0.078796
8657600,-0.009338,0.007843
8660800,-0.474365,0.475891
8664000,-0.534607,0.467377
8667200,-0.491455,0.338226
8670400,-0.441010,0.415222
8673600,-0.318359,0.264374
8676800,-0.312714,0.241974
8680000,-0.319336,0.300629
8683200,-0.435791,0.312347
8686400,-0.272247,0.291382
8689600,-0.466125,0.388794
8692800,-0.409882,0.474609
8696000,-0.258820,0.204590
8699200,-0.388916,0.339203
8702400,-0.383789,0.337860
8705600,-0.250824,0.195648
8708800,-0.176941,0.214569
8712000,-0.345154,0.357971
8715200,-0.350006,0.288239
8718400,-0.375122,0.295166
8721600,-0.314026,0.255493
8724800,-0.170959,0.171387
8728000,-0.190552,0.232269
8731200,-0.312195,0.247772
8734400,-0.022064,0.022217
8737600,-0.012054,0.013824
8740800,-0.838165,0.578796
8744000,-0.492035,0.358459
8747200,-0.774292,0.443878
8750400,-0.683258,0.366058
8753600,-0.472992,0.399445
8756800,-0.508423,0.324249
8760000,-0.489716,0.421295
8763200,-0.341187,0.311920
8766400,-0.645142,0.732605
8769600,-0.390778,0.361481
8772800,-0.192200,0.130554
8776000,-0.328461,0.280853
8779200,-0.105316,0.097382
8782400,-0.216003,0.183350
8785600,-0.464844,0.330048
8788800,-0.249084,0.196259
8792000,-0.381836,0.226929
8795200,-0.286346,0.170349
8798400,-0.263275,0.187286
8801600,-0.229645,0.199921
8804800,-0.130280,0.114746
8808000,-0.039185,0.038544
8811200,-0.212891,0.207733
8814400,-0.268097,0.291748
8817600,-0.719421,0.522827
8820800,-0.564911,0.535522
8824000,-0.418823,0.516357
8827200,-0.193787,0.118530
8830400,-0.197296,0.130096
8833600,-0.005524,0.005737
8836800,-0.782745,0.590027
8840000,-0.978882,0.671509
8843200,-0.499237,0.337585
8846400,-0.541962,0.344818
8849600,-0.526886,0.490082
8852800,-0.407074,0.286774
8856000,-0.486267,0.290405
8859200,-0.722870,0.509308
8862400,-0.341095,0.289001
8865600,-0.376495,0.259613
8868800,-0.297791,0.235840
8872000,-0.160980,0.156464
8875200,-0.095947,0.099884
8878400,-0.289612,0.229706
8881600,-0.382935,0.304565
8884800,-0.763031,0.763367
8888000,-0.730865,0.688690
8891200,-0.329254,0.181946
8894400,-0.416626,0.240814
8897600,-0.597412,0.366150
8900800,-0.400635,0.406555
8904000,-0.495270,0.464691
8907200,-0.205322,0.187256
8910400,-0.289612,0.166565
8913600,-0.266418,0.233459
8916800,-0.253662,0.180176
8920000,-0.222260,0.183441
8923200,-0.226959,0.183441
8926400,-0.010498,0.012787
8929600,-0.038696,0.043762
8932800,-0.966034,0.973663
8936000,-0.819153,0.784821
8939200,-0.784027,0.570679
8942400,-0.346527,0.215759
8945600,-0.289154,0.248535
8948800,-0.314117,0.248535
8952000,-0.367249,0.361389
8955200,-0.903076,0.936157
8958400,-0.293365,0.230560
8961600,-0.364899,0.406891
8964800,-0.564697,0.593597
8968000,-0.254608,0.220001
8971200,-0.446869,0.333893
8974400,-0.350830,0.225677
8977600,-0.258972,0.224945
8980800,-0.080505,0.065857
8984000,-0.011993,0.011169
8987200,-0.476685,0.336761
8990400,-0.437439,0.305969
8993600,-0.701447,0.505798
8996800,-0.332062,0.281097
9000000,-0.449615,0.288544
9003200,-0.416504,0.242462
9006400,-0.111023,0.101593
9009600,-0.380188,0.286804
9012800,-0.358887,0.256805
